Angle,M1 Ticks,M2 Ticks,M3 Ticks,M4 Ticks,Direction,M1 Ticks,M2 Ticks,M3 Ticks,M4 Ticks,Direction
17.340611,578.020386,578.020386,578.020386,578.020386,counterclockwise,0,0,824.613831,824.613831,clockwise
12.894378,429.812622,429.812622,429.812622,429.812622,clockwise,0,0,2613.630859,2613.630859,counterclockwise
47.611679,1587.056030,1587.056030,1587.056030,1587.056030,counterclockwise,0,0,2699.921143,2699.921143,counterclockwise
42.391411,1413.047119,1413.047119,1413.047119,1413.047119,clockwise,0,0,2573.105225,2573.105225,counterclockwise
1.587690,52.923012,52.923012,52.923012,52.923012,counterclockwise,0,0,745.851074,745.851074,counterclockwise
13.680007,456.000275,456.000275,456.000275,456.000275,clockwise,0,0,867.814575,867.814575,clockwise
16.296761,543.225403,543.225403,543.225403,543.225403,counterclockwise,0,0,1521.839600,1521.839600,counterclockwise
8.555299,285.176636,285.176636,285.176636,285.176636,counterclockwise,0,0,1202.040039,1202.040039,clockwise
35.854939,1195.164673,1195.164673,1195.164673,1195.164673,counterclockwise,0,0,1811.463379,1811.463379,counterclockwise
47.736496,1591.216675,1591.216675,1591.216675,1591.216675,counterclockwise,0,0,3108.456787,3108.456787,counterclockwise
28.662891,955.429810,955.429810,955.429810,955.429810,clockwise,0,0,72.625618,72.625618,counterclockwise
35.006382,1166.879517,1166.879517,1166.879517,1166.879517,clockwise,0,0,2182.523682,2182.523682,counterclockwise
7.844862,261.495422,261.495422,261.495422,261.495422,clockwise,0,0,923.378723,923.378723,counterclockwise
18.843277,628.109253,628.109253,628.109253,628.109253,clockwise,0,0,974.244629,974.244629,clockwise
46.042313,1534.743896,1534.743896,1534.743896,1534.743896,counterclockwise,0,0,2906.599854,2906.599854,counterclockwise
42.707756,1423.591919,1423.591919,1423.591919,1423.591919,counterclockwise,0,0,2424.426514,2424.426514,counterclockwise
21.516151,717.205078,717.205078,717.205078,717.205078,clockwise,0,0,980.547363,980.547363,counterclockwise
9.834414,327.813843,327.813843,327.813843,327.813843,clockwise,0,0,1008.456543,1008.456543,clockwise
28.570904,952.363525,952.363525,952.363525,952.363525,counterclockwise,0,0,2042.314575,2042.314575,counterclockwise
17.761482,592.049438,592.049438,592.049438,592.049438,clockwise,0,0,394.945953,394.945953,clockwise
46.452492,1548.416504,1548.416504,1548.416504,1548.416504,counterclockwise,0,0,3148.777588,3148.777588,counterclockwise
3.053925,101.797508,101.797508,101.797508,101.797508,clockwise,0,0,1487.513062,1487.513062,counterclockwise
8.135651,271.188385,271.188385,271.188385,271.188385,clockwise,0,0,2628.163818,2628.163818,counterclockwise
22.046957,734.898621,734.898621,734.898621,734.898621,counterclockwise,0,0,2257.352051,2257.352051,counterclockwise
43.984627,1466.154297,1466.154297,1466.154297,1466.154297,clockwise,0,0,2182.701904,2182.701904,counterclockwise
39.379051,1312.635132,1312.635132,1312.635132,1312.635132,counterclockwise,0,0,2162.444580,2162.444580,counterclockwise
8.714914,290.497162,290.497162,290.497162,290.497162,counterclockwise,0,0,927.771667,927.771667,clockwise
46.243591,1541.453125,1541.453125,1541.453125,1541.453125,clockwise,0,0,2015.818359,2015.818359,counterclockwise
43.786598,1459.553345,1459.553345,1459.553345,1459.553345,counterclockwise,0,0,1956.587280,1956.587280,counterclockwise
45.015461,1500.515503,1500.515503,1500.515503,1500.515503,clockwise,0,0,1680.090576,1680.090576,counterclockwise
38.533974,1284.465942,1284.465942,1284.465942,1284.465942,clockwise,0,0,2829.387939,2829.387939,counterclockwise
19.021406,634.046936,634.046936,634.046936,634.046936,counterclockwise,0,0,3125.451660,3125.451660,counterclockwise
31.656982,1055.232788,1055.232788,1055.232788,1055.232788,counterclockwise,0,0,626.828552,626.828552,counterclockwise
26.072657,869.088623,869.088623,869.088623,869.088623,clockwise,0,0,513.955688,513.955688,clockwise
30.338629,1011.287720,1011.287720,1011.287720,1011.287720,counterclockwise,0,0,780.572266,780.572266,counterclockwise
13.135315,437.843872,437.843872,437.843872,437.843872,counterclockwise,0,0,1637.577026,1637.577026,counterclockwise
7.220358,240.678619,240.678619,240.678619,240.678619,counterclockwise,0,0,222.116547,222.116547,counterclockwise
1.057210,35.240330,35.240330,35.240330,35.240330,clockwise,0,0,878.853638,878.853638,clockwise
15.487441,516.248047,516.248047,516.248047,516.248047,counterclockwise,0,0,816.719666,816.719666,clockwise
29.399374,979.979187,979.979187,979.979187,979.979187,counterclockwise,0,0,2378.118652,2378.118652,counterclockwise
21.396801,713.226746,713.226746,713.226746,713.226746,counterclockwise,0,0,2854.101562,2854.101562,counterclockwise
38.668053,1288.935181,1288.935181,1288.935181,1288.935181,counterclockwise,0,0,1799.787842,1799.787842,counterclockwise
0.264522,8.817395,8.817395,8.817395,8.817395,counterclockwise,0,0,2390.672852,2390.672852,counterclockwise
43.211243,1440.374878,1440.374878,1440.374878,1440.374878,clockwise,0,0,1164.161011,1164.161011,counterclockwise
7.391356,246.378555,246.378555,246.378555,246.378555,clockwise,0,0,2019.077881,2019.077881,clockwise
2.372097,79.069916,79.069916,79.069916,79.069916,clockwise,0,0,180.621780,180.621780,clockwise
27.357399,911.913391,911.913391,911.913391,911.913391,clockwise,0,0,396.499725,396.499725,clockwise
31.662655,1055.421875,1055.421875,1055.421875,1055.421875,clockwise,0,0,800.523926,800.523926,counterclockwise
25.394444,846.481506,846.481506,846.481506,846.481506,counterclockwise,0,0,421.747986,421.747986,counterclockwise
51.569885,1718.996338,1718.996338,1718.996338,1718.996338,counterclockwise,0,0,2833.044434,2833.044434,counterclockwise
22.567131,752.237732,752.237732,752.237732,752.237732,clockwise,0,0,1287.525269,1287.525269,counterclockwise
16.849432,561.647766,561.647766,561.647766,561.647766,clockwise,0,0,2468.747803,2468.747803,counterclockwise
52.988087,1766.269653,1766.269653,1766.269653,1766.269653,clockwise,0,0,2909.093994,2909.093994,counterclockwise
16.970247,565.674927,565.674927,565.674927,565.674927,clockwise,0,0,427.604584,427.604584,clockwise
3.731279,124.375992,124.375992,124.375992,124.375992,counterclockwise,0,0,2149.088135,2149.088135,clockwise
51.622452,1720.748535,1720.748535,1720.748535,1720.748535,counterclockwise,0,0,2344.823242,2344.823242,counterclockwise
8.109350,270.311707,270.311707,270.311707,270.311707,counterclockwise,0,0,1505.758667,1505.758667,counterclockwise
26.467810,882.260376,882.260376,882.260376,882.260376,clockwise,0,0,713.319702,713.319702,counterclockwise
17.678122,589.270752,589.270752,589.270752,589.270752,counterclockwise,0,0,151.451950,151.451950,counterclockwise
21.297127,709.904297,709.904297,709.904297,709.904297,clockwise,0,0,183.359192,183.359192,counterclockwise
20.663740,688.791382,688.791382,688.791382,688.791382,clockwise,0,0,902.013855,902.013855,counterclockwise
37.341114,1244.703857,1244.703857,1244.703857,1244.703857,counterclockwise,0,0,2549.216553,2549.216553,counterclockwise
53.916149,1797.205078,1797.205078,1797.205078,1797.205078,counterclockwise,0,0,3051.998779,3051.998779,counterclockwise
35.170876,1172.362549,1172.362549,1172.362549,1172.362549,counterclockwise,0,0,2982.159912,2982.159912,counterclockwise
43.825203,1460.840210,1460.840210,1460.840210,1460.840210,clockwise,0,0,2632.105957,2632.105957,counterclockwise
5.329855,177.661850,177.661850,177.661850,177.661850,clockwise,0,0,1212.697021,1212.697021,counterclockwise
24.632025,821.067566,821.067566,821.067566,821.067566,counterclockwise,0,0,736.530945,736.530945,counterclockwise
9.326708,310.890289,310.890289,310.890289,310.890289,clockwise,0,0,1125.658447,1125.658447,counterclockwise
35.658218,1188.607422,1188.607422,1188.607422,1188.607422,clockwise,0,0,1451.620361,1451.620361,counterclockwise
22.647221,754.907410,754.907410,754.907410,754.907410,clockwise,0,0,891.407593,891.407593,clockwise
11.920479,397.349335,397.349335,397.349335,397.349335,clockwise,0,0,2406.257324,2406.257324,counterclockwise
11.045390,368.179688,368.179688,368.179688,368.179688,clockwise,0,0,77.425812,77.425812,clockwise
5.241799,174.726654,174.726654,174.726654,174.726654,clockwise,0,0,535.091736,535.091736,counterclockwise
4.487356,149.578537,149.578537,149.578537,149.578537,counterclockwise,0,0,3182.371826,3182.371826,counterclockwise
41.014366,1367.145630,1367.145630,1367.145630,1367.145630,counterclockwise,0,0,2015.627441,2015.627441,counterclockwise
22.586344,752.878174,752.878174,752.878174,752.878174,counterclockwise,0,0,117.125427,117.125427,clockwise
37.142353,1238.078491,1238.078491,1238.078491,1238.078491,counterclockwise,0,0,2142.149170,2142.149170,counterclockwise
21.899290,729.976379,729.976379,729.976379,729.976379,clockwise,0,0,2011.056396,2011.056396,counterclockwise
9.922463,330.748810,330.748810,330.748810,330.748810,clockwise,0,0,274.701355,274.701355,counterclockwise
27.642918,921.430664,921.430664,921.430664,921.430664,clockwise,0,0,1119.075684,1119.075684,counterclockwise
36.221725,1207.390991,1207.390991,1207.390991,1207.390991,clockwise,0,0,2521.434326,2521.434326,counterclockwise
45.287361,1509.578857,1509.578857,1509.578857,1509.578857,clockwise,0,0,3006.720947,3006.720947,counterclockwise
45.375687,1512.522949,1512.522949,1512.522949,1512.522949,clockwise,0,0,2193.498779,2193.498779,counterclockwise
19.705908,656.863647,656.863647,656.863647,656.863647,counterclockwise,0,0,949.276611,949.276611,counterclockwise
8.174671,272.489075,272.489075,272.489075,272.489075,clockwise,0,0,1010.710449,1010.710449,counterclockwise
31.682713,1056.090454,1056.090454,1056.090454,1056.090454,counterclockwise,0,0,1236.277344,1236.277344,counterclockwise
35.513893,1183.796509,1183.796509,1183.796509,1183.796509,clockwise,0,0,2959.739502,2959.739502,counterclockwise
22.946791,764.893066,764.893066,764.893066,764.893066,clockwise,0,0,2965.026123,2965.026123,counterclockwise
15.167505,505.583557,505.583557,505.583557,505.583557,clockwise,0,0,1347.163940,1347.163940,counterclockwise
42.665165,1422.172241,1422.172241,1422.172241,1422.172241,counterclockwise,0,0,2664.537842,2664.537842,counterclockwise
40.158108,1338.603638,1338.603638,1338.603638,1338.603638,counterclockwise,0,0,2587.302979,2587.302979,counterclockwise
22.237036,741.234558,741.234558,741.234558,741.234558,clockwise,0,0,1546.362183,1546.362183,counterclockwise
25.807453,860.248474,860.248474,860.248474,860.248474,clockwise,0,0,3006.855713,3006.855713,counterclockwise
36.156914,1205.230591,1205.230591,1205.230591,1205.230591,counterclockwise,0,0,374.307007,374.307007,counterclockwise
26.937588,897.919678,897.919678,897.919678,897.919678,clockwise,0,0,2039.398682,2039.398682,counterclockwise
16.340565,544.685547,544.685547,544.685547,544.685547,clockwise,0,0,2368.645752,2368.645752,counterclockwise
22.295759,743.192017,743.192017,743.192017,743.192017,clockwise,0,0,2943.933838,2943.933838,counterclockwise
0.832282,27.742733,27.742733,27.742733,27.742733,clockwise,0,0,2247.751953,2247.751953,counterclockwise
27.588932,919.631165,919.631165,919.631165,919.631165,counterclockwise,0,0,1954.333740,1954.333740,counterclockwise
8.742717,291.423920,291.423920,291.423920,291.423920,clockwise,0,0,766.732178,766.732178,clockwise
50.555359,1685.178711,1685.178711,1685.178711,1685.178711,clockwise,0,0,2428.628174,2428.628174,counterclockwise
1.382512,46.083748,46.083748,46.083748,46.083748,counterclockwise,0,0,658.583252,658.583252,counterclockwise
41.522152,1384.071777,1384.071777,1384.071777,1384.071777,counterclockwise,0,0,2205.276367,2205.276367,counterclockwise
14.873532,495.784454,495.784454,495.784454,495.784454,counterclockwise,0,0,348.332855,348.332855,counterclockwise
37.086056,1236.201904,1236.201904,1236.201904,1236.201904,counterclockwise,0,0,2717.023438,2717.023438,counterclockwise
16.018538,533.951294,533.951294,533.951294,533.951294,clockwise,0,0,2121.229736,2121.229736,counterclockwise
45.701866,1523.395630,1523.395630,1523.395630,1523.395630,counterclockwise,0,0,1740.556641,1740.556641,counterclockwise
11.357636,378.587921,378.587921,378.587921,378.587921,counterclockwise,0,0,484.480347,484.480347,counterclockwise
0.385032,12.834385,12.834385,12.834385,12.834385,clockwise,0,0,2324.299072,2324.299072,clockwise
6.690044,223.001495,223.001495,223.001495,223.001495,clockwise,0,0,294.971405,294.971405,counterclockwise
48.708355,1623.611938,1623.611938,1623.611938,1623.611938,counterclockwise,0,0,2261.579102,2261.579102,counterclockwise
14.329466,477.648895,477.648895,477.648895,477.648895,clockwise,0,0,456.214386,456.214386,counterclockwise
12.062478,402.082642,402.082642,402.082642,402.082642,clockwise,0,0,1510.316772,1510.316772,clockwise
34.787189,1159.573120,1159.573120,1159.573120,1159.573120,clockwise,0,0,2174.273193,2174.273193,counterclockwise
4.213302,140.443405,140.443405,140.443405,140.443405,counterclockwise,0,0,994.603821,994.603821,counterclockwise
39.087536,1302.917969,1302.917969,1302.917969,1302.917969,clockwise,0,0,1327.135742,1327.135742,counterclockwise
21.059488,701.982971,701.982971,701.982971,701.982971,clockwise,0,0,1429.504395,1429.504395,counterclockwise
4.050665,135.022186,135.022186,135.022186,135.022186,clockwise,0,0,1019.075439,1019.075439,clockwise
17.360748,578.691650,578.691650,578.691650,578.691650,counterclockwise,0,0,2799.366211,2799.366211,counterclockwise
21.075619,702.520691,702.520691,702.520691,702.520691,clockwise,0,0,2333.287842,2333.287842,counterclockwise
6.732806,224.426895,224.426895,224.426895,224.426895,clockwise,0,0,1297.163818,1297.163818,clockwise
18.358448,611.948303,611.948303,611.948303,611.948303,clockwise,0,0,2538.954102,2538.954102,counterclockwise
7.498765,249.958847,249.958847,249.958847,249.958847,counterclockwise,0,0,924.410095,924.410095,clockwise
2.982501,99.416710,99.416710,99.416710,99.416710,clockwise,0,0,727.885681,727.885681,clockwise
34.970356,1165.678589,1165.678589,1165.678589,1165.678589,clockwise,0,0,1466.530151,1466.530151,counterclockwise
47.987068,1599.569092,1599.569092,1599.569092,1599.569092,counterclockwise,0,0,2113.552246,2113.552246,counterclockwise
42.619453,1420.648560,1420.648560,1420.648560,1420.648560,counterclockwise,0,0,1925.622192,1925.622192,counterclockwise
18.383738,612.791321,612.791321,612.791321,612.791321,clockwise,0,0,2145.561523,2145.561523,counterclockwise
42.470566,1415.685669,1415.685669,1415.685669,1415.685669,clockwise,0,0,2943.499512,2943.499512,counterclockwise
25.861004,862.033508,862.033508,862.033508,862.033508,clockwise,0,0,2988.217041,2988.217041,counterclockwise
20.578079,685.936035,685.936035,685.936035,685.936035,clockwise,0,0,1907.643921,1907.643921,counterclockwise
25.801556,860.051941,860.051941,860.051941,860.051941,clockwise,0,0,2978.843506,2978.843506,counterclockwise
30.334932,1011.164490,1011.164490,1011.164490,1011.164490,clockwise,0,0,2389.170410,2389.170410,counterclockwise
14.581985,486.066193,486.066193,486.066193,486.066193,clockwise,0,0,229.679657,229.679657,clockwise
19.773247,659.108276,659.108276,659.108276,659.108276,clockwise,0,0,2184.446289,2184.446289,counterclockwise
35.147858,1171.595337,1171.595337,1171.595337,1171.595337,clockwise,0,0,1609.718628,1609.718628,counterclockwise
52.812172,1760.405884,1760.405884,1760.405884,1760.405884,clockwise,0,0,2738.413818,2738.413818,counterclockwise
23.228243,774.274841,774.274841,774.274841,774.274841,counterclockwise,0,0,965.573853,965.573853,counterclockwise
49.404602,1646.820190,1646.820190,1646.820190,1646.820190,clockwise,0,0,2585.159180,2585.159180,counterclockwise
23.682156,789.405273,789.405273,789.405273,789.405273,counterclockwise,0,0,1144.846069,1144.846069,counterclockwise
11.732754,391.091827,391.091827,391.091827,391.091827,counterclockwise,0,0,868.591248,868.591248,counterclockwise
4.169037,138.967926,138.967926,138.967926,138.967926,counterclockwise,0,0,110.466202,110.466202,clockwise
42.091274,1403.042603,1403.042603,1403.042603,1403.042603,counterclockwise,0,0,1032.762817,1032.762817,counterclockwise
49.377663,1645.922241,1645.922241,1645.922241,1645.922241,clockwise,0,0,3026.375977,3026.375977,counterclockwise
12.055808,401.860291,401.860291,401.860291,401.860291,counterclockwise,0,0,3072.562500,3072.562500,counterclockwise
32.872715,1095.757202,1095.757202,1095.757202,1095.757202,counterclockwise,0,0,2831.492676,2831.492676,counterclockwise
3.007641,100.254700,100.254700,100.254700,100.254700,counterclockwise,0,0,981.336609,981.336609,counterclockwise
30.014479,1000.482727,1000.482727,1000.482727,1000.482727,counterclockwise,0,0,158.823944,158.823944,counterclockwise
21.378820,712.627380,712.627380,712.627380,712.627380,clockwise,0,0,1481.974609,1481.974609,counterclockwise
34.794788,1159.826416,1159.826416,1159.826416,1159.826416,counterclockwise,0,0,269.099274,269.099274,counterclockwise
18.158648,605.288269,605.288269,605.288269,605.288269,clockwise,0,0,1736.087769,1736.087769,counterclockwise
15.191343,506.378143,506.378143,506.378143,506.378143,counterclockwise,0,0,1771.127197,1771.127197,counterclockwise
24.464201,815.473450,815.473450,815.473450,815.473450,counterclockwise,0,0,1291.408691,1291.408691,counterclockwise
9.522391,317.413055,317.413055,317.413055,317.413055,counterclockwise,0,0,2606.726074,2606.726074,counterclockwise
22.891771,763.059082,763.059082,763.059082,763.059082,clockwise,0,0,568.476013,568.476013,counterclockwise
47.155106,1571.836914,1571.836914,1571.836914,1571.836914,clockwise,0,0,2370.734131,2370.734131,counterclockwise
40.200333,1340.011230,1340.011230,1340.011230,1340.011230,clockwise,0,0,688.504211,688.504211,counterclockwise
30.402752,1013.425171,1013.425171,1013.425171,1013.425171,clockwise,0,0,1039.931274,1039.931274,counterclockwise
13.241047,441.368256,441.368256,441.368256,441.368256,counterclockwise,0,0,817.572571,817.572571,counterclockwise
2.640881,88.029373,88.029373,88.029373,88.029373,counterclockwise,0,0,883.208191,883.208191,counterclockwise
21.947121,731.570740,731.570740,731.570740,731.570740,clockwise,0,0,531.602905,531.602905,counterclockwise
50.499084,1683.302979,1683.302979,1683.302979,1683.302979,clockwise,0,0,2520.301270,2520.301270,counterclockwise
32.817047,1093.901611,1093.901611,1093.901611,1093.901611,clockwise,0,0,592.311096,592.311096,counterclockwise
31.675243,1055.841553,1055.841553,1055.841553,1055.841553,counterclockwise,0,0,3019.080322,3019.080322,counterclockwise
17.630602,587.686768,587.686768,587.686768,587.686768,clockwise,0,0,105.080490,105.080490,counterclockwise
16.027361,534.245422,534.245422,534.245422,534.245422,clockwise,0,0,1920.987549,1920.987549,counterclockwise
11.162724,372.090820,372.090820,372.090820,372.090820,clockwise,0,0,588.211304,588.211304,clockwise
38.369907,1278.997070,1278.997070,1278.997070,1278.997070,clockwise,0,0,2495.957031,2495.957031,counterclockwise
34.410858,1147.028687,1147.028687,1147.028687,1147.028687,counterclockwise,0,0,1511.870239,1511.870239,counterclockwise
24.431229,814.374329,814.374329,814.374329,814.374329,clockwise,0,0,3014.021729,3014.021729,counterclockwise
1.010813,33.693768,33.693768,33.693768,33.693768,clockwise,0,0,2077.850830,2077.850830,counterclockwise
2.758649,91.954964,91.954964,91.954964,91.954964,counterclockwise,0,0,2201.660400,2201.660400,counterclockwise
24.812773,827.092468,827.092468,827.092468,827.092468,counterclockwise,0,0,416.756897,416.756897,clockwise
38.816788,1293.893066,1293.893066,1293.893066,1293.893066,clockwise,0,0,2947.296387,2947.296387,counterclockwise
35.336159,1177.872070,1177.872070,1177.872070,1177.872070,counterclockwise,0,0,282.582855,282.582855,counterclockwise
19.469925,648.997559,648.997559,648.997559,648.997559,clockwise,0,0,1821.560303,1821.560303,counterclockwise
3.775779,125.859291,125.859291,125.859291,125.859291,clockwise,0,0,904.713196,904.713196,counterclockwise
2.540812,84.693748,84.693748,84.693748,84.693748,clockwise,0,0,1328.256348,1328.256348,counterclockwise
35.063488,1168.783081,1168.783081,1168.783081,1168.783081,clockwise,0,0,994.743958,994.743958,counterclockwise
13.883761,462.792084,462.792084,462.792084,462.792084,clockwise,0,0,248.396194,248.396194,clockwise
48.127258,1604.242065,1604.242065,1604.242065,1604.242065,clockwise,0,0,2177.736328,2177.736328,counterclockwise
9.392344,313.078156,313.078156,313.078156,313.078156,clockwise,0,0,878.713745,878.713745,clockwise
28.817951,960.598450,960.598450,960.598450,960.598450,clockwise,0,0,507.831696,507.831696,counterclockwise
46.540436,1551.348022,1551.348022,1551.348022,1551.348022,clockwise,0,0,2464.788086,2464.788086,counterclockwise
4.635350,154.511688,154.511688,154.511688,154.511688,clockwise,0,0,2259.490967,2259.490967,counterclockwise
21.681265,722.708862,722.708862,722.708862,722.708862,counterclockwise,0,0,2295.714600,2295.714600,counterclockwise
2.398982,79.966080,79.966080,79.966080,79.966080,clockwise,0,0,1314.263428,1314.263428,counterclockwise
28.307596,943.586609,943.586609,943.586609,943.586609,counterclockwise,0,0,388.325348,388.325348,clockwise
5.303346,176.778214,176.778214,176.778214,176.778214,clockwise,0,0,2032.612427,2032.612427,counterclockwise
48.191437,1606.381348,1606.381348,1606.381348,1606.381348,counterclockwise,0,0,3048.162354,3048.162354,counterclockwise
25.445078,848.169312,848.169312,848.169312,848.169312,counterclockwise,0,0,2153.646484,2153.646484,counterclockwise
42.682384,1422.746216,1422.746216,1422.746216,1422.746216,counterclockwise,0,0,3145.577881,3145.577881,counterclockwise
38.729942,1290.998169,1290.998169,1290.998169,1290.998169,clockwise,0,0,1121.240234,1121.240234,counterclockwise
16.755795,558.526550,558.526550,558.526550,558.526550,clockwise,0,0,1081.680542,1081.680542,clockwise
2.839058,94.635284,94.635284,94.635284,94.635284,clockwise,0,0,877.682129,877.682129,clockwise
25.481043,849.368164,849.368164,849.368164,849.368164,counterclockwise,0,0,1216.402222,1216.402222,counterclockwise
47.273895,1575.796631,1575.796631,1575.796631,1575.796631,clockwise,0,0,2252.360596,2252.360596,counterclockwise
27.566420,918.880737,918.880737,918.880737,918.880737,counterclockwise,0,0,1063.855225,1063.855225,counterclockwise
32.861813,1095.393799,1095.393799,1095.393799,1095.393799,clockwise,0,0,2044.479126,2044.479126,counterclockwise
0.116317,3.877228,3.877228,3.877228,3.877228,counterclockwise,0,0,1648.437866,1648.437866,clockwise
43.752140,1458.404785,1458.404785,1458.404785,1458.404785,counterclockwise,0,0,1120.871094,1120.871094,counterclockwise
33.990692,1133.023193,1133.023193,1133.023193,1133.023193,counterclockwise,0,0,1667.447266,1667.447266,counterclockwise
40.209801,1340.326782,1340.326782,1340.326782,1340.326782,counterclockwise,0,0,1324.920288,1324.920288,counterclockwise
9.322058,310.735291,310.735291,310.735291,310.735291,clockwise,0,0,180.125153,180.125153,clockwise
43.441151,1448.038452,1448.038452,1448.038452,1448.038452,counterclockwise,0,0,2675.109375,2675.109375,counterclockwise
7.483747,249.458237,249.458237,249.458237,249.458237,clockwise,0,0,1645.649414,1645.649414,counterclockwise
12.321953,410.731781,410.731781,410.731781,410.731781,counterclockwise,0,0,1940.709961,1940.709961,counterclockwise
49.419487,1647.316406,1647.316406,1647.316406,1647.316406,clockwise,0,0,2545.104248,2545.104248,counterclockwise
9.569978,318.999298,318.999298,318.999298,318.999298,counterclockwise,0,0,955.477112,955.477112,clockwise
30.429312,1014.310486,1014.310486,1014.310486,1014.310486,clockwise,0,0,523.887085,523.887085,counterclockwise
27.328768,910.958984,910.958984,910.958984,910.958984,clockwise,0,0,2043.205811,2043.205811,counterclockwise
24.413069,813.769043,813.769043,813.769043,813.769043,counterclockwise,0,0,2466.468994,2466.468994,counterclockwise
11.328998,377.633270,377.633270,377.633270,377.633270,counterclockwise,0,0,1112.467773,1112.467773,counterclockwise
51.736431,1724.547852,1724.547852,1724.547852,1724.547852,counterclockwise,0,0,2349.127197,2349.127197,counterclockwise
23.880156,796.005249,796.005249,796.005249,796.005249,counterclockwise,0,0,791.394653,791.394653,clockwise
49.545048,1651.501709,1651.501709,1651.501709,1651.501709,clockwise,0,0,2875.960449,2875.960449,counterclockwise
53.074741,1769.158203,1769.158203,1769.158203,1769.158203,clockwise,0,0,2610.664551,2610.664551,counterclockwise
34.394344,1146.478271,1146.478271,1146.478271,1146.478271,clockwise,0,0,1399.634155,1399.634155,counterclockwise
38.153122,1271.770874,1271.770874,1271.770874,1271.770874,clockwise,0,0,524.230957,524.230957,counterclockwise
50.952774,1698.425903,1698.425903,1698.425903,1698.425903,clockwise,0,0,2745.175781,2745.175781,counterclockwise
6.006172,200.205750,200.205750,200.205750,200.205750,counterclockwise,0,0,2128.652832,2128.652832,counterclockwise
4.810821,160.360718,160.360718,160.360718,160.360718,counterclockwise,0,0,1207.731445,1207.731445,counterclockwise
29.826960,994.232056,994.232056,994.232056,994.232056,clockwise,0,0,1839.933105,1839.933105,counterclockwise
14.569640,485.654724,485.654724,485.654724,485.654724,clockwise,0,0,1241.039429,1241.039429,counterclockwise
24.141188,804.706299,804.706299,804.706299,804.706299,counterclockwise,0,0,2786.954834,2786.954834,counterclockwise
15.946172,531.539124,531.539124,531.539124,531.539124,clockwise,0,0,326.802399,326.802399,clockwise
28.454988,948.499695,948.499695,948.499695,948.499695,counterclockwise,0,0,64.820625,64.820625,clockwise
53.104309,1770.143799,1770.143799,1770.143799,1770.143799,counterclockwise,0,0,2952.442871,2952.442871,counterclockwise
19.592916,653.097290,653.097290,653.097290,653.097290,clockwise,0,0,2118.467041,2118.467041,counterclockwise
50.274681,1675.822876,1675.822876,1675.822876,1675.822876,clockwise,0,0,2513.986084,2513.986084,counterclockwise
41.013062,1367.102173,1367.102173,1367.102173,1367.102173,counterclockwise,0,0,2182.523682,2182.523682,counterclockwise
0.755711,25.190357,25.190357,25.190357,25.190357,clockwise,0,0,2257.237305,2257.237305,counterclockwise
7.157376,238.579224,238.579224,238.579224,238.579224,counterclockwise,0,0,1711.730713,1711.730713,clockwise
28.979418,965.980652,965.980652,965.980652,965.980652,counterclockwise,0,0,473.772552,473.772552,counterclockwise
2.657842,88.594757,88.594757,88.594757,88.594757,clockwise,0,0,1056.648926,1056.648926,counterclockwise
26.501167,883.372314,883.372314,883.372314,883.372314,clockwise,0,0,175.108566,175.108566,clockwise
28.505013,950.167175,950.167175,950.167175,950.167175,clockwise,0,0,1674.628418,1674.628418,counterclockwise
48.179291,1605.976440,1605.976440,1605.976440,1605.976440,clockwise,0,0,1796.859375,1796.859375,counterclockwise
0.129876,4.329185,4.329185,4.329185,4.329185,counterclockwise,0,0,331.462463,331.462463,counterclockwise
1.207653,40.255096,40.255096,40.255096,40.255096,clockwise,0,0,64.680496,64.680496,clockwise
35.933655,1197.788574,1197.788574,1197.788574,1197.788574,clockwise,0,0,983.106506,983.106506,counterclockwise
20.899975,696.665894,696.665894,696.665894,696.665894,counterclockwise,0,0,2154.983643,2154.983643,counterclockwise
7.893029,263.100983,263.100983,263.100983,263.100983,clockwise,0,0,1924.336060,1924.336060,counterclockwise
29.224672,974.155823,974.155823,974.155823,974.155823,counterclockwise,0,0,1107.451172,1107.451172,counterclockwise
10.555192,351.839752,351.839752,351.839752,351.839752,clockwise,0,0,1571.419556,1571.419556,counterclockwise
22.185799,739.526672,739.526672,739.526672,739.526672,clockwise,0,0,140.871170,140.871170,clockwise
1.143047,38.101578,38.101578,38.101578,38.101578,clockwise,0,0,3054.816162,3054.816162,counterclockwise
12.538517,417.950592,417.950592,417.950592,417.950592,counterclockwise,0,0,1066.733032,1066.733032,clockwise
48.208397,1606.946655,1606.946655,1606.946655,1606.946655,clockwise,0,0,1953.518799,1953.518799,counterclockwise
29.003675,966.789246,966.789246,966.789246,966.789246,clockwise,0,0,1106.152344,1106.152344,counterclockwise
5.556227,185.207565,185.207565,185.207565,185.207565,counterclockwise,0,0,172.931412,172.931412,clockwise
47.891747,1596.391724,1596.391724,1596.391724,1596.391724,clockwise,0,0,1973.877930,1973.877930,counterclockwise
1.867616,62.253868,62.253868,62.253868,62.253868,counterclockwise,0,0,2052.971680,2052.971680,clockwise
3.555513,118.517097,118.517097,118.517097,118.517097,clockwise,0,0,824.970093,824.970093,counterclockwise
31.023392,1034.113159,1034.113159,1034.113159,1034.113159,clockwise,0,0,2988.922119,2988.922119,counterclockwise
45.419006,1513.967041,1513.967041,1513.967041,1513.967041,clockwise,0,0,1453.008179,1453.008179,counterclockwise
